Id,DATE_DERNIERE_MAJ,TYPE,NOM_OFFRE,PORTE_ESCALIER,BATIMENT_RESIDENCE,RUE,LIEUDIT_BP,CODE_POSTAL,COMMUNE,COMMUNE_INSEE,TEL,TEL_MOB,MEL,SITE_WEB,LONGITUDE,LATITUDE,GEOLOC_MANUELLE,INFOS_COMPLEMENTAIRES,LABEL_TOURISME_HANDICAP,MARQUES_LABELS,LABELS_CLASSEMENT,LABELS_THEMES,CLASSEMENT,CHAINES,LOGIS_CLASSEMENT,LOGIS_THEMES,CAPACITE_NBRE_PERS,OUVERTURE,TARIFS,EQUIPEMENTS,SERVICES
HLOAQU047V50CDAX,12/01/2020,MeublésMeublés,Appartement Couleurs Caraïbes,n°4,,80 Rue Lafayette,,47000,AGEN,47001,+33 5 53 66 08 65 # +33 5 35 55 96 10 # +33 5 53 66 11 82,,contact@resa47.com,https://www.resa47.com,0.621366,44.204098,Oui,Accès Internet # Chauffage # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Réfrigérateur # Télévision,,Clévacances,2 clés2 clés,,3 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine (meublé)|241,50|264,50|BS:241,5€-MS:241,5€-HS:241,5€-THS:264,5€ # Semaine basse saison|241,50|241,50| # Semaine moyenne saison|241,50|241,50| # Semaine haute saison|241,50|241,50| # Semaine très haute saison|264,50|264,50| # Week-end (meublé)|92,00|127,00|2nuits:92€-3nuits:127€",,Draps et/ou linge compris # Nettoyage / ménage # Wifi
HLOAQU047V509YY6,03/01/2020,MeublésMeublés,Appartement Kasprowicz,Appartement n° 4,,1 place de la république,,47700,CASTELJALOUX,47052,,+33 6 43 28 90 67,frederic.rosaire@sfr.fr,,0.08807860,44.3134503,Oui,Câble / satellite # Congélateur # Four à micro ondes # Réfrigérateur # Télévision,,Non labellisé,,,1 étoile,,,,2,01/01/2020|31/12/2020|||||,3 semaines (meublé)|||Forfait cure 3 semaines,,Draps et/ou linge compris # Nettoyage / ménage # Wifi
HLOAQU047V5087VR,03/01/2020,MeublésMeublés,Aux Blanches Pierres - Gîtes Malbec,,,Bel Her,,47500,FUMEL,47106,+33 5 53 75 23 70,+33 6 32 94 94 13,auxblanchespierres-flo-et-eric@orange.fr,,0.97564942,44.5224943,Oui,,,Non labellisé,,,2 étoiles,,,,2,,Semaine (meublé)|||BS:255/345-MS:255/365-HS:255/365-THS:285/365 # Week-end (meublé)|||1nuit:65€-2nuits:115€-3nuits:165€,Piscine partagée,
HLOAQU047FS003AM,03/01/2020,MeublésMeublés,Aux Blanches Pierres - Gîtes Merlot,,,,Bel her,47500,FUMEL,47106,+33 5 53 75 23 70,+33 6 32 94 94 13,auxblanchespierres-flo-et-eric@orange.fr,,0.974497,44.523146,Oui,Accès Internet # Chaîne Hifi # Combiné congélation # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lit bébé # Réfrigérateur # Sèche linge collectif # Télévision,,Gîtes de France,2 épis2 épis,,2 étoiles,,,,2,01/01/2020|31/12/2020|||||,"Semaine basse saison|255,00|345,00| # Semaine moyenne saison|255,00|345,00| # Semaine haute saison|255,00|365,00| # Semaine très haute saison|345,00|365,00| # Semaine (meublé)|255,00|365,00|BS:255/345€-MS:255/345€-HS:255/365€-THS:345/365€",Piscine partagée,Nettoyage / ménage # Table d'hôtes
HLOAQU047V504ROW,03/01/2020,MeublésMeublés,Aux Pastureaux,,,226 route Les Pastureaux,,47120,ESCLOTTES,47089,,+33 6 29 33 42 93,auxpastureaux@gmail.com,http://www.auxpastureaux.fr,0.1331550,44.7013040,Non,Accès Internet # Chaîne Hifi # Chauffage # Cheminée # Combiné congélation # Four # Four à micro ondes # Lave linge collectif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Télévision,,Non labellisé,,,3 étoiles,,,,20,01/04/2020|31/10/2020|||||,"Semaine basse saison|2200,00|2200,00| # Semaine moyenne saison|2600,00|2600,00| # Semaine haute saison|3400,00|3400,00| # Semaine très haute saison|3400,00|3400,00| # Location de linge|||location draps : 10€/lit # Week-end (meublé)|1500,00|1800,00|Hors saison",Jeux pour enfants # Piscine privative,Location de draps et/ou de linge # Nettoyage / ménage # Wifi
HLOAQU047V507ZZR,15/01/2020,MeublésMeublés,Aux Quatre Saisons ,,,,Rapins,47180,SAINTE-BAZEILLE,47233,,+33 6 27 63 78 41,contact@lecoteaudebazeille.fr,http://www.lecoteaudebazeille.fr,0.10834157,44.5475753,Oui,Accès Internet # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Sèche linge privatif # Télévision,,Gîtes de France,4 épis4 épis,,5 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine basse saison|600,00|900,00| # Semaine moyenne saison|900,00|900,00| # Semaine haute saison|900,00|1150,00| # Semaine très haute saison|1200,00|1300,00| # Semaine (meublé)|600,00|1300,00|BS:600/900€-MS:900€-HS:900/1150€-THS:1200/1300€",Piscine partagée,Draps et/ou linge compris # Nettoyage / ménage # Table d'hôtes # Wifi
HLOAQU047FS00071,03/01/2020,MeublésMeublés,Bardots - Les Peupliers,,,Le Bourg,,47800,PUYSSERAMPION,47218,+33 5 53 47 80 87,+33 6 85 22 30 29,philippe.labardin47@gmail.com # reservation@gitesdefrance47.com,http://www.gites-les-bardots.com # https://www.gites-de-france-47.com,0.31337320,44.6021635,Oui,Cheminée # Lave linge privatif # Lave vaisselle # Télévision,,Gîtes de France,3 épis3 épis,,3 étoiles,,,,5,01/01/2020|31/12/2020|||||,"Semaine basse saison|500,00|690,00| # Semaine moyenne saison|690,00|690,00| # Semaine haute saison|690,00|790,00| # Semaine très haute saison|890,00|990,00| # Semaine (meublé)|500,00|990,00|BS:500/690€-MS:690/690€-HS:690/790€-THS:890/990€",Piscine partagée,Location de draps et/ou de linge # Nettoyage / ménage
HLOAQU047FS00070,03/01/2020,MeublésMeublés,Bardots - Les Tilleuls,,,Le Bourg,,47800,PUYSSERAMPION,47218,+33 5 53 47 80 87,+33 6 85 22 30 29,philippe.labardin47@gmail.com # reservation@gitesdefrance47.com,http://www.gites-les-bardots.com # https://www.gites-de-france-47.com,0.31333565,44.6021597,Oui,Cheminée # Lave linge privatif # Lave vaisselle # Télévision,,Gîtes de France,3 épis3 épis,,3 étoiles,,,,5,01/01/2020|31/12/2020|||||,"Semaine basse saison|450,00|690,00| # Semaine moyenne saison|590,00|690,00| # Semaine haute saison|590,00|790,00| # Semaine très haute saison|890,00|990,00| # Semaine (meublé)|450,00|990,00|BS:450/690€-MS:590/690€-HS:590/790€-THS:890/990€",Piscine partagée,Location de draps et/ou de linge # Nettoyage / ménage
HLOAQU047V50DTNW,03/01/2020,MeublésMeublés,Bergerie Loxanne,,,,Camp des Homs,47370,COURBIAC,47072,+33 5 53 01 30 82,,bonjour@loxanne.nl,www.loxanne.nl,1.0513,44.386977,Oui,Accès Internet # Câble / satellite # Chauffage # Cheminée # Combiné congélation # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Poêle à bois # Réfrigérateur # Télévision # Wifi,,Non labellisé,,,4 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine (meublé)|520,00|910,00|BS:520€-MS:700€-HS:910€ # Semaine basse saison|520,00|520,00| # Semaine moyenne saison|700,00|700,00| # Semaine haute saison|910,00|910,00|",Piscine partagée,Draps et/ou linge compris # Nettoyage / ménage # Wifi
HLOAQU047V50CEND,03/01/2020,MeublésMeublés,Camp de la Rose,,,,Camp de la Rose,47340,LAROQUE-TIMBAUT,47138,,+33 6 80 78 34 68,gilles.berdinelle@outlook.com,https://www.airbnb.fr/rooms/25723347?location=laroque%20timbaud&adults=1&guests=1&s=V93geZI0,0.77231772,44.2823065,Oui,Accès Internet # Chauffage # Combiné congélation # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Réfrigérateur # Sèche linge privatif # Télévision,,Non labellisé,,,1 étoile,,,,6,01/01/2020|31/12/2020|||||,"Week-end (meublé)|200,00|200,00|2 nuits (du vendredi au dimanche) # Semaine (meublé)|400,00|750,00|",Piscine privative,Draps et/ou linge compris # Wifi
HLOAQU047V50E3ER,22/01/2020,MeublésMeublés,Casabella 1,,,309 Route du Bacquerot,,47700,LA REUNION,47222,,+33 6 47 36 00 99,patrickpolegato@gmail.com,,0.111383,44.297536,Oui,Chauffage # Four à micro ondes # Lave vaisselle # Réfrigérateur # Sauna # Spa / Jacuzzi # Télévision,,Non labellisé,,,2 étoiles,,,,3,01/01/2020|31/12/2020|||||,"Nuitée|70,00|70,00|Juin à septembre # Semaine haute saison|380,00|380,00|Juin à septembre # Trois semaines haute saison|990,00|990,00|Juin à septembre",,Draps et/ou linge compris # Nettoyage / ménage
HLOAQU047V50E1KC,22/01/2020,MeublésMeublés,Casabella 2,,,309 route du Bacquerot,,47700,LA REUNION,47222,,+33 6 47 36 00 99,patrickpolegato@gmail.com,,0.1214235,44.2762591,Non,Chauffage # Four à micro ondes # Lave vaisselle # Réfrigérateur # Spa / Jacuzzi # Télévision,,Non labellisé,,,2 étoiles,,,,3,01/01/2020|31/12/2020|||||,"Nuitée|70,00|70,00| # Semaine haute saison|380,00|380,00| # Trois semaines haute saison|990,00|990,00|",,Draps et/ou linge compris # Nettoyage / ménage
HLOAQU047FS002LH,03/01/2020,MeublésMeublés,Chalet Maricla,,,130 chemin des Ondines ,,47700,CASTELJALOUX,47052,,+33 6 13 80 85 08 # +33 6 16 36 49 39,jbm.boldini@orange.fr,,0.0901450,44.3190180,,Accès Internet # Câble / satellite # Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Télévision,,Non labellisé,,,2 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine basse saison|450,00|450,00|octobre à avril # Semaine moyenne saison|370,00|370,00|mai à septembre # Semaine haute saison|370,00|370,00|mai à septembre # Semaine très haute saison|370,00|370,00|mai à septembre # 3 semaines (meublé)|650,00|650,00|forfait cure",,Draps et/ou linge compris # Prêt de vélos # Wifi
HLOAQU047V50COVM,03/01/2020,MeublésMeublés,Chalet Sygrid,,,,Jourjou James,47340,HAUTEFAGE-LA-TOUR,47117,,+33 6 18 25 59 24,coulonges.david@wanadoo.fr,,0.7482290,44.3608600,Non,Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Télévision,,Non labellisé,,,3 étoiles,,,,6,01/01/2020|31/12/2020|||||,,Piscine privative,Nettoyage / ménage
HLOAQU047V50CZ1Y,03/01/2020,MeublésMeublés,Chalet Uriel,,,,Jourjou James,47340,HAUTEFAGE-LA-TOUR,47117,,+33 6 18 25 59 24,coulonges.david@wanadoo.fr,,0.7482290,44.3608600,Non,Chauffage # Combiné congélation # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Télévision,,Non labellisé,,,3 étoiles,,,,6,01/01/2020|31/12/2020|||||,,Piscine privative,Nettoyage / ménage
HLOAQU047V505TR3,03/02/2020,MeublésMeublés,Château la Grave Béchade ,,,,Grave,47120,BALEYSSAGUES,47020,+33 5 53 83 70 06 # +33 5 53 47 80 87,+33 6 06 40 87 76,chateau@lagravebechade.fr # reservation@gitesdefrance47.com,https://lagravebechade.fr # https://www.gites-de-france-47.com,0.14778461,44.6805103,Oui,Accès Internet # Chauffage # Cheminée # Congélateur # Four # Four à micro ondes # Lave linge privatif # Lave vaisselle # Lit bébé # Matériel enfant # Réfrigérateur # Sauna # Sèche linge privatif # Télévision # Wifi,,Gîtes de France,4 épis4 épis,,3 étoiles,,,,12,01/01/2020|31/12/2020|||||,"Semaine basse saison|3500,00|3500,00| # Semaine moyenne saison|3500,00|3500,00| # Semaine haute saison|4000,00|4000,00| # Semaine très haute saison|4000,00|4000,00| # Semaine (meublé)|3500,00|4000,00|BS/MS:3500€-HS/THS:4000€",Jeux pour enfants # Matériel de sport # Piscine privative # Tennis,Baby sitting # Draps et/ou linge compris # Navette gare ou aéroport # Navette vers activités annexes # Nettoyage / ménage # Paniers pique-nique # Wifi
HLOAQU047V500PT4,25/01/2020,MeublésMeublés,City Break,,,8 avenue Foch,,47600,NERAC,47195,+33 5 53 97 20 57 # +33 5 53 47 80 87,+33 6 75 39 19 24,lilif47@wanadoo.fr # reservation@gitesdefrance47.com,https://www.gites-de-france-47.com,0.33685579,44.139091,Oui,Lave linge privatif # Lave vaisselle # Télévision,,Gîtes de France,City break PremiumCity break Premium,,4 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine basse saison|300,00|600,00| # Semaine moyenne saison|300,00|600,00| # Semaine haute saison|600,00|700,00| # Semaine très haute saison|800,00|800,00| # Semaine (meublé)|300,00|800,00|BS:300/600€-MS:300/600€-HS:600/700€-THS:800€",,Location de draps et/ou de linge
HLOAQU047V50CROL,03/01/2020,MeublésMeublés,Clodeguy - Gîte n°1,,,,Lieu-dit Cassole,47140,SAINT-SYLVESTRE-SUR-LOT,47280,,+33 6 88 99 48 31 # +33 6 75 84 18 28,guy.delfaut@yahoo.fr,,0.8047870,44.4014990,Non,Accès Internet # Câble / satellite # Chauffage # Combiné congélation # Congélateur # Four # Four à micro ondes # Lave linge collectif # Lave vaisselle # Réfrigérateur # Sèche linge collectif # Télévision,,Clévacances,3 clés3 clés,,3 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine (meublé)|420,00|630,00| # Semaine haute saison|630,00|630,00| # Semaine moyenne saison|525,00|525,00| # Semaine basse saison|420,00|420,00|",,Location de draps et/ou de linge # Nettoyage / ménage # Wifi
HLOAQU047V50CRY9,03/01/2020,MeublésMeublés,Clodeguy - Gîte n°2,,,,Lieu-dit Cassole,47140,SAINT-SYLVESTRE-SUR-LOT,47280,,+33 6 88 99 48 31 # +33 6 75 84 18 28,guy.delfaut@yahoo.fr,,0.83881886,44.4182375,Oui,Accès Internet # Câble / satellite # Chauffage # Combiné congélation # Congélateur # Four # Four à micro ondes # Lave linge collectif # Lave vaisselle # Réfrigérateur # Sèche linge collectif # Télévision,,Clévacances # Non labellisé,3 clés3 clés,,3 étoiles,,,,4,,"Semaine (meublé)|||HS:630€-MS:525€-BS:420€ # Semaine très haute saison|||juillet, août et septembre # Semaine haute saison|||juillet, août et septembre # Semaine moyenne saison|||mai, juin, octobre et novembre # Semaine basse saison|||de janvier à avril et décembre",,Location de draps et/ou de linge # Nettoyage / ménage # Wifi
HLOAQU047V50DUNY,03/01/2020,MeublésMeublés,Coursaint-Pierre,,,,Fournel,47150,PAULHIAC,47202,+33 5 53 71 79 82,+33 6 04 06 57 47,info@coursaint-pierre.com,http://www.coursaint-pierre.com/fr/,0.8020440,44.5554320,Non,Accès Internet # Câble / satellite # Cheminée # Combiné congélation # Congélateur # Four # Four à micro ondes # Matériel enfant # Réfrigérateur # Télévision # Wifi,,Non labellisé,,,4 étoiles,,,,6,01/01/2020|31/12/2020|||||,"Semaine (meublé)|800,00|900,00| # Semaine basse saison|800,00|800,00| # Semaine haute saison|900,00|900,00| # Nettoyage/ménage|75,00||",Jeux pour enfants # Piscine partagée,Location de draps et/ou de linge # Nettoyage / ménage # Table d'hôtes # Wifi
HLOAQU047FS003HQ,06/01/2020,MeublésMeublés,Domaine de Bouheben - les Cèdres,,,,Bouheben,47390,LAYRAC,47145,,+33 6 11 62 55 14,domainedebouheben@orange.fr,http://www.gitesdudomainedebouheben47.fr,0.68145728,44.1211717,Oui,Chauffage # Combiné congélation # Four à micro ondes # Lave linge collectif # Lave vaisselle # Lit bébé # Télévision # Wifi,,Clévacances # Sourire du Lot-et-Garonne,3 clés3 clés,Clévacances Bacchus,4 étoiles,,,,6,01/01/2020|31/12/2020|||||,"Semaine basse saison|520,00|520,00| # Semaine moyenne saison|650,00|650,00| # Semaine haute saison|900,00|900,00| # Semaine très haute saison|950,00|950,00| # Semaine (meublé)|520,00|950,00| # Week-end (meublé)|120,00|200,00|1nuit : 200€- 2 nuits : 200 euros/2 personnes # Personne supplémentaire (chambres d'hôtes)|20,00|20,00|pour les WE 2 nuits",Piscine partagée,Nettoyage / ménage # Wifi
HLOAQU047FS003O4,03/01/2020,MeublésMeublés,Domaine de Bouheben - les Chênes,,,,Bouheben,47390,LAYRAC,47145,,+33 6 11 62 55 14,domainedebouheben@orange.fr,http://www.gitesdudomainedebouheben47.fr,0.68128026,44.1213219,Oui,Chauffage # Combiné congélation # Four à micro ondes # Lave linge collectif # Lave vaisselle # Lit bébé # Télévision # Wifi,,Clévacances # Sourire du Lot-et-Garonne,3 clés3 clés,Clévacances Bacchus,4 étoiles,,,,6,01/01/2020|31/12/2020|||||,"Semaine basse saison|520,00|520,00| # Semaine moyenne saison|650,00|650,00| # Semaine haute saison|900,00|900,00| # Semaine très haute saison|950,00|950,00| # Semaine (meublé)|520,00|950,00| # Week-end (meublé)|120,00|200,00|1 nuit : 120€ - 2nuits/2pers.:200€-20€/pers.sup",Piscine partagée,Nettoyage / ménage # Wifi
HLOAQU047FS0035U,09/01/2020,MeublésMeublés,Domaine de Bouheben - les Ormeaux,,,,Bouheben,47390,LAYRAC,47145,+33 5 53 66 08 65 # +33 5 35 55 96 10,,contact@resa47.com,https://www.resa47.com,0.68101740,44.1207789,Oui,Chaîne Hifi # Chauffage # Combiné congélation # Four à micro ondes # Lave linge collectif # Lave vaisselle # Télévision # Wifi,,Clévacances # Sourire du Lot-et-Garonne,3 clés3 clés,Clévacances Bacchus,3 étoiles,,,,4,01/01/2020|31/12/2020|||||,"Semaine basse saison|449,00|449,00| # Semaine moyenne saison|564,00|564,00| # Semaine haute saison|725,00|725,00| # Semaine très haute saison|782,00|782,00| # Semaine (meublé)|449,00|782,00|BS:449€-MS:564€-HS:725€-THS:782€ # Week-end (meublé)|184,00|276,00|2nuits:184€-3nuits:276€",Piscine partagée,Nettoyage / ménage # Wifi
HLOAQU047V50DUY2,03/01/2020,MeublésMeublés,Domaine de Gourdon,,,,Gourdon,47120,ESCLOTTES,47089,+33 5 53 93 39 18 # +33 5 53 47 80 87,+33 7 86 24 51 50 # +33 6 78 77 98 16,jon.gourdon@gmail.com # reservation@gitesdefrance47.com,https://www.gites-de-france-47.com,0.16338,44.70937,Oui,,,Gîtes de France,3 épis3 épis,,3 étoiles,,,,4,28/03/2020|31/12/2020||||| # 01/01/2020|31/12/2020|||||,"Semaine basse saison|350,00|450,00| # Semaine moyenne saison|450,00|450,00| # Semaine haute saison|450,00|610,00| # Semaine très haute saison|630,00|650,00| # Semaine (meublé)|350,00|650,00|BS:350/450€-MS:450€-HS:450/610€-THS:630/650€",,
HLOAQU047FS0033P,03/01/2020,MeublésMeublés,Domaine de la Gazaille,,,,Gazaille,47180,CASTELNAU-SUR-GUPIE,47056,+33 5 53 64 76 64 # +33 5 53 47 80 87,+33 6 87 40 93 53,bcamps47@gmail.com # reservation@gitesdefrance47.com,http://la-gazaille.fr # https://www.gites-de-france-47.com,0.1323670,44.5594120,,Combiné congélation # Four à micro ondes # Lave linge collectif # Télévision,,Gîtes de France,3 épis3 épis,,3 étoiles,,,,3,01/01/2020|31/12/2020|||||,"Semaine basse saison|630,00|790,00| # Semaine moyenne saison|630,00|790,00| # Semaine haute saison|630,00|830,00| # Semaine très haute saison|790,00|830,00| # Semaine (meublé)|630,00|830,00|BS:630/790€-MS:630/790€-HS:630/830€-THS:790/830€",Jeux pour enfants # Piscine partagée,Location de draps et/ou de linge # Nettoyage / ménage
HLOAQU047FS00254,03/01/2020,MeublésMeublés,Domaine de la Gazaille,,,,Gazaille,47180,CASTELNAU-SUR-GUPIE,47056,+33 5 53 64 76 64 # +33 5 53 47 80 87,+33 6 87 40 93 53,bcamps47@gmail.com # reservation@gitesdefrance47.com,http://la-gazaille.fr # https://www.gites-de-france-47.com,0.1323670,44.5594120,,Combiné congélation # Four à micro ondes # Lave linge collectif,,Gîtes de France,3 épis3 épis,,3 étoiles,,,,3,01/01/2020|31/12/2020|||||,"Semaine basse saison|630,00|850,00| # Semaine moyenne saison|630,00|850,00| # Semaine haute saison|630,00|880,00| # Semaine très haute saison|850,00|880,00| # Semaine (meublé)|630,00|880,00|BS:630/850€-MS:630/850€-HS:630/880€-THS:850/880€",Jeux pour enfants # Piscine partagée,Location de draps et/ou de linge # Nettoyage / ménage
